Estimate ID,Estimate Date,Estimate Number,Status,Customer ID,Due Date,Sub Total (BCY),Total (BCY),Adjustment (BCY),Sales Person ID,Last Modified Time,Created Time,Discount (%),Purchase Order#,Currency Code,Exchange Rate,CRM Reference ID
4198696000028614080,20 Aug 2025,EST-000449,draft,4198696000020118378,30 Aug 2025,"CRC 2,677,150.45","CRC 3,025.18K",CRC 0.00,4198696000007629241,2025-08-20 13:39:50,2025-08-20 13:39:50,CRC 0.00,,CRC,CRC 1.00,
4198696000028614191,20 Aug 2025,EST-000450,invoiced,4198696000028621465,30 Aug 2025,"CRC 54,690.27",CRC 61.80K,CRC 0.00,4198696000007629241,2025-08-20 14:36:21,2025-08-20 14:13:02,CRC 0.00,,CRC,CRC 1.00,
4198696000028614281,20 Aug 2025,EST-000451,invoiced,4198696000024699449,30 Aug 2025,"CRC 53,097.34",CRC 60.00K,CRC 0.00,4198696000007629241,2025-08-20 16:55:01,2025-08-20 16:42:57,CRC 0.00,,CRC,CRC 1.00,
4198696000028773851,22 Aug 2025,EST-000454,invoiced,4198696000027218656,30 Aug 2025,"CRC 92,035.40",CRC 104.00K,CRC 0.00,4198696000007629241,2025-08-22 17:05:15,2025-08-22 16:24:27,CRC 0.00,,CRC,CRC 1.00,
4198696000028911001,25 Aug 2025,EST-000455,draft,4198696000023113223,30 Aug 2025,"CRC 140,176.99",CRC 158.40K,CRC 0.00,4198696000007629241,2025-08-25 09:20:08,2025-08-25 09:20:08,CRC 0.00,,CRC,CRC 1.00,
4198696000028693035,21 Aug 2025,EST-000452,invoiced,4198696000027913767,30 Aug 2025,"CRC 68,013.27",CRC 76.86K,CRC 0.00,4198696000007629241,2025-08-25 13:07:46,2025-08-21 10:27:14,CRC 0.00,,CRC,CRC 1.00,
4198696000028911084,25 Aug 2025,EST-000456,invoiced,4198696000003070237,30 Aug 2025,"CRC 52,024.78",CRC 58.79K,CRC 0.00,4198696000007629241,2025-08-25 15:31:58,2025-08-25 12:22:35,CRC 0.00,,CRC,CRC 1.00,
4198696000028773037,22 Aug 2025,EST-000453,invoiced,4198696000026464280,30 Aug 2025,"CRC 13,539.82",CRC 15.30K,CRC 0.00,4198696000007629241,2025-08-26 09:12:10,2025-08-22 10:00:16,CRC 0.00,,CRC,CRC 1.00,
4198696000028911251,25 Aug 2025,EST-000457,invoiced,4198696000026052168,30 Aug 2025,"CRC 96,637.16",CRC 109.20K,CRC 0.00,4198696000007629241,2025-08-26 08:57:52,2025-08-25 17:15:05,CRC 0.00,,CRC,CRC 1.00,
4198696000028911379,26 Aug 2025,EST-000458,invoiced,4198696000004906866,30 Aug 2025,"CRC 50,070.80",CRC 56.58K,CRC 0.00,4198696000007629241,2025-08-26 09:45:00,2025-08-26 09:32:50,CRC 0.00,,CRC,CRC 1.00,
4198696000028911465,26 Aug 2025,EST-000459,invoiced,4198696000028970883,30 Aug 2025,"CRC 81,504.42",CRC 92.10K,CRC 0.00,4198696000007629241,2025-08-26 17:40:36,2025-08-26 15:29:27,CRC 0.00,,CRC,CRC 1.00,
4198696000028911491,26 Aug 2025,EST-000460,invoiced,4198696000013451144,30 Aug 2025,"CRC 41,196.46",CRC 46.55K,CRC 0.00,4198696000007629241,2025-08-27 08:54:36,2025-08-26 16:01:47,CRC 0.00,,CRC,CRC 1.00,
4198696000029024009,28 Aug 2025,EST-000461,invoiced,4198696000022761403,31 Aug 2025,"CRC 227,663.72",CRC 257.26K,CRC 0.00,4198696000007629241,2025-08-28 11:44:47,2025-08-28 10:08:22,CRC 0.00,,CRC,CRC 1.00,
4198696000029024033,28 Aug 2025,EST-000462,invoiced,4198696000013757021,31 Aug 2025,"CRC 80,307.08",CRC 90.75K,CRC 0.00,4198696000007629241,2025-08-28 13:36:11,2025-08-28 11:01:03,CRC 0.00,,CRC,CRC 1.00,
4198696000029167053,29 Aug 2025,EST-000463,draft,4198696000029058610,30 Aug 2025,"CRC 21,238.95",CRC 24.00K,CRC 0.00,4198696000007629241,2025-08-29 14:29:57,2025-08-29 14:29:57,CRC 0.00,,CRC,CRC 1.00,
4198696000029268045,01 Sep 2025,EST-000464,invoiced,4198696000019681567,30 Sep 2025,"CRC 216,283.19",CRC 244.40K,CRC 0.00,4198696000007629241,2025-09-01 12:50:14,2025-09-01 08:56:30,CRC 0.00,,CRC,CRC 1.00,
4198696000029352011,02 Sep 2025,EST-000465,draft,4198696000018645616,09 Oct 2025,"CRC 126,683.18",CRC 143.15K,CRC 0.00,4198696000017624508,2025-09-02 10:53:54,2025-09-02 10:53:54,CRC 0.00,,CRC,CRC 1.00,
4198696000029345023,02 Sep 2025,EST-000466,draft,4198696000003454696,26 Sep 2025,"CRC 22,796.46",CRC 25.76K,CRC 0.00,4198696000007629241,2025-09-02 15:35:58,2025-09-02 15:35:58,CRC 0.00,,CRC,CRC 1.00,
4198696000029770001,04 Sep 2025,EST-000467,invoiced,4198696000023113223,30 Sep 2025,"CRC 70,530.97",CRC 79.70K,CRC 0.00,4198696000007629241,2025-09-04 09:43:49,2025-09-04 09:12:25,CRC 0.00,,CRC,CRC 1.00,
4198696000029770077,04 Sep 2025,EST-000468,invoiced,4198696000024047121,30 Sep 2025,"CRC 28,761.06",CRC 32.50K,CRC 0.00,4198696000007629241,2025-09-04 14:33:51,2025-09-04 10:13:18,CRC 0.00,,CRC,CRC 1.00,
4198696000029806005,04 Sep 2025,EST-000469,draft,4198696000020420140,10 Oct 2025,"CRC 118,203.55",CRC 133.57K,CRC 0.00,4198696000017624508,2025-09-04 12:00:23,2025-09-04 12:00:23,CRC 0.00,,CRC,CRC 1.00,
4198696000029806041,04 Sep 2025,EST-000470,draft,4198696000020420140,10 Oct 2025,"CRC 120,557.53",CRC 136.23K,CRC 0.00,4198696000017624508,2025-09-04 12:10:52,2025-09-04 12:10:52,CRC 0.00,,CRC,CRC 1.00,
4198696000029852009,05 Sep 2025,EST-000471,draft,4198696000004906866,30 Sep 2025,"CRC 5,536.28",CRC 6.26K,CRC 0.00,4198696000007629241,2025-09-05 09:59:24,2025-09-05 09:59:24,CRC 0.00,,CRC,CRC 1.00,
4198696000029852036,05 Sep 2025,EST-000472,invoiced,4198696000004906866,30 Sep 2025,"CRC 57,153.99",CRC 64.58K,CRC 0.00,4198696000007629241,2025-09-05 16:35:40,2025-09-05 15:53:41,CRC 0.00,,CRC,CRC 1.00,
4198696000029866089,08 Sep 2025,EST-000474,sent,4198696000018645616,25 Sep 2025,"CRC 1,302.65",CRC 1.47K,CRC 0.00,4198696000017624508,2025-09-08 13:12:07,2025-09-08 13:12:01,CRC 0.00,,CRC,CRC 1.00,
4198696000029873107,08 Sep 2025,EST-000473,sent,4198696000029920695,,"CRC 282,654.86",CRC 319.40K,CRC 0.00,4198696000028230213,2025-09-08 12:59:30,2025-09-08 12:58:58,CRC 0.00,,CRC,CRC 1.00,
4198696000029964013,09 Sep 2025,EST-000475,draft,4198696000022761403,,"CRC 312,035.40",CRC 352.60K,CRC 0.00,4198696000007629241,2025-09-09 14:12:28,2025-09-09 13:44:35,CRC 0.00,,CRC,CRC 1.00,
4198696000029964077,10 Sep 2025,EST-000476,draft,4198696000027913767,,"CRC 119,716.81",CRC 135.28K,CRC 0.00,4198696000000202015,2025-09-10 10:56:17,2025-09-10 10:56:17,CRC 0.00,,CRC,CRC 1.00,
4198696000029968188,10 Sep 2025,EST-000478,sent,4198696000021203067,02 Oct 2025,"CRC 67,424.76",CRC 76.19K,CRC 0.00,4198696000000202015,2025-09-10 11:06:33,2025-09-10 11:06:31,CRC 0.00,,CRC,CRC 1.00,
4198696000029968152,10 Sep 2025,EST-000477,sent,4198696000021203067,30 Sep 2025,"CRC 70,973.45",CRC 80.20K,CRC 0.00,4198696000017624508,2025-09-10 11:04:56,2025-09-10 11:04:54,CRC 0.00,,CRC,CRC 1.00,
4198696000030007548,10 Sep 2025,EST-000479,draft,4198696000018645616,30 Sep 2025,"CRC 249,458.40",CRC 281.89K,CRC 0.00,4198696000017624508,2025-09-10 14:07:57,2025-09-10 14:07:57,CRC 0.00,,CRC,CRC 1.00,
4198696000029964094,10 Sep 2025,EST-000480,draft,4198696000013757021,30 Sep 2025,"CRC 59,734.51",CRC 67.50K,CRC 0.00,4198696000007629241,2025-09-10 16:47:19,2025-09-10 16:47:19,CRC 0.00,,CRC,CRC 1.00,
4198696000030149003,11 Sep 2025,EST-000482,invoiced,4198696000013346931,30 Sep 2025,"CRC 157,632.76",CRC 178.12K,CRC 0.00,4198696000007629241,2025-09-11 14:22:15,2025-09-11 13:44:28,CRC 0.00,,CRC,CRC 1.00,
4198696000030126001,11 Sep 2025,EST-000481,draft,4198696000018645616,09 Oct 2025,"CRC 6,106.19",CRC 6.90K,CRC 0.00,4198696000017624508,2025-09-11 12:50:23,2025-09-11 12:50:23,CRC 0.00,,CRC,CRC 1.00,
4198696000030149130,12 Sep 2025,EST-000483,invoiced,4198696000029945956,30 Sep 2025,"CRC 35,619.46",CRC 40.25K,CRC 0.00,4198696000007629241,2025-09-12 12:48:35,2025-09-12 10:07:15,CRC 0.00,,CRC,CRC 1.00,
4198696000030149354,16 Sep 2025,EST-000484,draft,4198696000021203067,11 Oct 2025,"CRC 34,384.95",CRC 38.85K,CRC 0.00,4198696000017624508,2025-09-16 09:47:13,2025-09-16 09:47:13,CRC 0.00,,CRC,CRC 1.00,
4198696000030149376,16 Sep 2025,EST-000485,invoiced,4198696000014922046,,"CRC 20,598.23",CRC 23.28K,CRC 0.00,4198696000007629241,2025-09-16 14:06:15,2025-09-16 13:05:16,CRC 0.00,,CRC,CRC 1.00,
4198696000030149440,16 Sep 2025,EST-000486,draft,4198696000015404531,30 Sep 2025,"CRC 106,166.37",CRC 119.97K,CRC 0.00,4198696000007629241,2025-09-16 15:52:47,2025-09-16 15:52:47,CRC 0.00,,CRC,CRC 1.00,
4198696000030412159,18 Sep 2025,EST-000489,draft,4198696000029920949,30 Sep 2025,"CRC 129,000.00",CRC 145.77K,CRC 0.00,4198696000007629241,2025-09-18 13:28:05,2025-09-18 13:28:05,CRC 0.00,,CRC,CRC 1.00,
4198696000030388122,18 Sep 2025,EST-000488,draft,4198696000018167335,,"CRC 156,064.00",CRC 176.35K,CRC 0.00,4198696000017624508,2025-09-18 12:11:45,2025-09-18 12:10:55,CRC 0.00,,CRC,CRC 1.00,
4198696000030388293,18 Sep 2025,EST-000490,draft,4198696000018167335,,"CRC 151,026.54",CRC 170.66K,CRC 0.00,4198696000017624508,2025-09-18 17:43:00,2025-09-18 17:31:08,CRC 0.00,,CRC,CRC 1.00,
4198696000030713015,19 Sep 2025,EST-000491,draft,4198696000015404531,30 Sep 2025,"CRC 43,638.94",CRC 49.31K,CRC 0.00,4198696000007629241,2025-09-19 08:58:41,2025-09-19 08:58:41,CRC 0.00,,CRC,CRC 1.00,
4198696000030713030,19 Sep 2025,EST-000492,draft,4198696000027913767,30 Sep 2025,"CRC 43,638.94",CRC 49.31K,CRC 0.00,4198696000007629241,2025-09-19 10:00:36,2025-09-19 10:00:36,CRC 0.00,,CRC,CRC 1.00,
4198696000030412001,17 Sep 2025,EST-000487,invoiced,4198696000027913767,30 Sep 2025,"CRC 150,538.06",CRC 170.11K,CRC 0.00,4198696000007629241,2025-09-19 13:57:41,2025-09-17 13:20:56,CRC 0.00,,CRC,CRC 1.00,
4198696000030713673,20 Sep 2025,EST-000493,invoiced,4198696000020935201,30 Sep 2025,"CRC 13,367.26",CRC 15.11K,CRC 0.00,4198696000007629241,2025-09-20 11:48:43,2025-09-20 10:09:15,CRC 0.00,,CRC,CRC 1.00,
4198696000030800655,22 Sep 2025,EST-000494,invoiced,4198696000013326508,30 Sep 2025,"CRC 2,279.65",CRC 2.58K,CRC 0.00,4198696000007629241,2025-09-22 15:21:43,2025-09-22 15:06:05,CRC 0.00,,CRC,CRC 1.00,
4198696000030800764,22 Sep 2025,EST-000495,invoiced,4198696000020935201,30 Sep 2025,"CRC 243,805.31",CRC 275.50K,CRC 0.00,4198696000007629241,2025-09-23 08:59:55,2025-09-22 17:05:10,CRC 0.00,,CRC,CRC 1.00,
4198696000030833728,23 Sep 2025,EST-000496,draft,4198696000018645616,11 Oct 2025,"CRC 20,842.48",CRC 23.55K,CRC 0.00,4198696000017624508,2025-09-23 17:25:27,2025-09-23 17:25:27,CRC 0.00,,CRC,CRC 1.00,
4198696000031017085,24 Sep 2025,EST-000497,invoiced,4198696000009783529,30 Sep 2025,"CRC 15,371.68",CRC 17.37K,CRC 0.00,4198696000007629241,2025-09-24 12:42:01,2025-09-24 12:08:16,CRC 0.00,,CRC,CRC 1.00,
4198696000031017141,24 Sep 2025,EST-000498,invoiced,4198696000013346931,30 Sep 2025,"CRC 67,345.13",CRC 76.10K,CRC 0.00,4198696000007629241,2025-09-24 15:48:31,2025-09-24 14:45:57,CRC 0.00,,CRC,CRC 1.00,
4198696000031017168,24 Sep 2025,EST-000499,invoiced,4198696000031079270,30 Sep 2025,"CRC 117,168.14",CRC 132.40K,CRC 0.00,4198696000007629241,2025-09-24 15:53:06,2025-09-24 14:49:08,CRC 0.00,,CRC,CRC 1.00,
4198696000031141072,25 Sep 2025,EST-000500,draft,4198696000023983394,08 Oct 2025,"CRC 43,539.83",CRC 49.20K,CRC 0.00,4198696000017624508,2025-09-25 11:33:25,2025-09-25 11:33:25,CRC 0.00,,CRC,CRC 1.00,
4198696000031343114,29 Sep 2025,EST-000501,draft,4198696000018645616,,"CRC 97,699.12",CRC 110.40K,CRC 0.00,4198696000017624508,2025-09-29 12:11:20,2025-09-29 12:11:20,CRC 0.00,,CRC,CRC 1.00,
4198696000031347137,29 Sep 2025,EST-000502,draft,4198696000027913767,,"CRC 23,040.71",CRC 26.04K,CRC 0.00,4198696000007629241,2025-09-29 14:05:33,2025-09-29 14:05:33,CRC 0.00,,CRC,CRC 1.00,
4198696000031343171,29 Sep 2025,EST-000503,draft,4198696000020420140,,"CRC 69,911.50",CRC 79.00K,CRC 0.00,4198696000017624508,2025-09-29 16:23:59,2025-09-29 16:23:59,CRC 0.00,,CRC,CRC 1.00,
4198696000031492023,01 Oct 2025,EST-000504,invoiced,4198696000015404531,25 Oct 2025,"CRC 67,412.39",CRC 76.18K,CRC 0.00,4198696000007629241,2025-10-01 11:48:08,2025-10-01 11:12:32,CRC 0.00,,CRC,CRC 1.00,
4198696000031492044,01 Oct 2025,EST-000505,invoiced,4198696000015404531,21 Oct 2025,"CRC 18,562.83",CRC 20.98K,CRC 0.00,4198696000007629241,2025-10-01 11:48:37,2025-10-01 11:13:23,CRC 0.00,,CRC,CRC 1.00,
4198696000031492113,01 Oct 2025,EST-000506,draft,4198696000006675001,30 Oct 2025,"CRC 131,504.43",CRC 148.60K,CRC 0.00,4198696000007629241,2025-10-01 12:21:21,2025-10-01 12:21:21,CRC 0.00,,CRC,CRC 1.00,
4198696000031492140,01 Oct 2025,EST-000507,invoiced,4198696000024047121,,"CRC 43,362.83",CRC 49.00K,CRC 0.00,4198696000007629241,2025-10-01 13:59:21,2025-10-01 13:59:05,CRC 0.00,,CRC,CRC 1.00,
4198696000031492185,01 Oct 2025,EST-000508,invoiced,4198696000031526381,30 Oct 2025,"CRC 38,141.60",CRC 43.10K,CRC 0.00,4198696000007629241,2025-10-01 16:29:52,2025-10-01 14:35:43,CRC 0.00,,CRC,CRC 1.00,
4198696000031512144,02 Oct 2025,EST-000510,invoiced,4198696000014922046,30 Oct 2025,"CRC 11,479.65",CRC 12.97K,CRC 0.00,4198696000007629241,2025-10-02 15:11:38,2025-10-02 14:32:45,CRC 0.00,,CRC,CRC 1.00,
4198696000031512096,02 Oct 2025,EST-000509,invoiced,4198696000008403273,30 Oct 2025,"CRC 202,345.13",CRC 228.65K,CRC 0.00,4198696000007629241,2025-10-02 15:20:52,2025-10-02 11:38:03,CRC 0.00,,CRC,CRC 1.00,
4198696000031512434,03 Oct 2025,EST-000511,draft,4198696000013757021,30 Oct 2025,"CRC 258,053.10",CRC 291.60K,CRC 0.00,4198696000007629241,2025-10-03 16:32:08,2025-10-03 16:32:08,CRC 0.00,,CRC,CRC 1.00,
4198696000031700198,07 Oct 2025,EST-000512,draft,4198696000027913767,30 Oct 2025,"CRC 149,235.40",CRC 168.64K,CRC 0.00,4198696000007629241,2025-10-07 15:59:13,2025-10-07 15:59:13,CRC 0.00,,CRC,CRC 1.00,
4198696000031817405,08 Oct 2025,EST-000513,invoiced,4198696000013757021,10 Oct 2025,"CRC 77,893.80",CRC 88.02K,CRC 0.00,4198696000007629241,2025-10-08 14:23:09,2025-10-08 12:02:34,CRC 0.00,,CRC,CRC 1.00,
4198696000031840865,09 Oct 2025,EST-000515,draft,4198696000020118378,,"CRC 885,840.70","CRC 1,001.00K",CRC 0.00,4198696000000202015,2025-10-09 11:19:03,2025-10-09 11:18:30,CRC 0.00,,CRC,CRC 1.00,
4198696000031840899,09 Oct 2025,EST-000516,draft,4198696000031858549,23 Oct 2025,"CRC 111,504.42",CRC 126.00K,CRC 0.00,4198696000028230211,2025-10-09 12:33:39,2025-10-09 12:33:39,CRC 0.00,,CRC,CRC 1.00,
4198696000031817724,08 Oct 2025,EST-000514,invoiced,4198696000003454696,30 Oct 2025,"CRC 168,938.05",CRC 190.90K,CRC 0.00,4198696000007629241,2025-10-09 12:59:13,2025-10-08 16:43:16,CRC 0.00,,CRC,CRC 1.00,
4198696000032052001,10 Oct 2025,EST-000517,draft,4198696000031903070,25 Oct 2025,"CRC 92,035.40",CRC 104.00K,CRC 0.00,4198696000028230165,2025-10-10 11:26:05,2025-10-10 11:26:05,CRC 0.00,,CRC,CRC 1.00,
4198696000032046005,10 Oct 2025,EST-000519,draft,4198696000032017227,24 Oct 2025,"CRC 35,752.21",CRC 40.40K,CRC 0.00,4198696000028230211,2025-10-10 14:10:15,2025-10-10 14:10:15,CRC 0.00,,CRC,CRC 1.00,
4198696000032054019,10 Oct 2025,EST-000518,draft,4198696000011367842,05 Nov 2025,"CRC 157,699.11",CRC 178.20K,CRC 0.00,4198696000017624508,2025-10-10 13:41:00,2025-10-10 13:41:00,CRC 0.00,,CRC,CRC 1.00,
4198696000032042048,10 Oct 2025,EST-000523,invoiced,4198696000013451144,30 Oct 2025,"CRC 108,560.00",CRC 122.67K,CRC 0.00,4198696000007629241,2025-10-10 17:44:56,2025-10-10 17:28:44,CRC 0.00,,CRC,CRC 1.00,
4198696000032046020,10 Oct 2025,EST-000522,draft,4198696000028245090,,"CRC 230,707.96",CRC 260.70K,CRC 0.00,4198696000028230211,2025-10-10 16:10:12,2025-10-10 16:10:12,CRC 0.00,,CRC,CRC 1.00,
4198696000032042026,10 Oct 2025,EST-000521,draft,4198696000015404531,30 Oct 2025,"CRC 110,318.58",CRC 124.66K,CRC 0.00,4198696000007629241,2025-10-10 16:07:03,2025-10-10 16:07:03,CRC 0.00,,CRC,CRC 1.00,
4198696000032042007,10 Oct 2025,EST-000520,invoiced,4198696000022133160,,"CRC 14,336.28",CRC 16.20K,CRC 0.00,4198696000007629241,2025-10-11 10:24:10,2025-10-10 14:28:45,CRC 0.00,,CRC,CRC 1.00,
4198696000032182059,13 Oct 2025,EST-000525,invoiced,4198696000003454696,,"CRC 23,284.95",CRC 26.31K,CRC 0.00,4198696000007629241,2025-10-13 16:32:59,2025-10-13 15:56:08,CRC 0.00,,CRC,CRC 1.00,
4198696000032182077,13 Oct 2025,EST-000526,draft,4198696000027913767,30 Oct 2025,"CRC 177,568.13",CRC 200.65K,CRC 0.00,4198696000007629241,2025-10-13 17:26:44,2025-10-13 16:06:26,CRC 0.00,,CRC,CRC 1.00,
4198696000032182033,13 Oct 2025,EST-000524,invoiced,4198696000008403273,,"CRC 75,973.45",CRC 85.85K,CRC 0.00,4198696000007629241,2025-10-14 09:11:18,2025-10-13 15:00:37,CRC 0.00,,CRC,CRC 1.00,
4198696000032182544,14 Oct 2025,EST-000527,invoiced,4198696000004906866,30 Oct 2025,"CRC 44,615.93",CRC 50.42K,CRC 0.00,4198696000007629241,2025-10-14 13:57:28,2025-10-14 12:10:06,CRC 0.00,,CRC,CRC 1.00,
4198696000032182776,15 Oct 2025,EST-000528,draft,4198696000015404531,30 Oct 2025,"CRC 63,830.09",CRC 72.13K,CRC 0.00,4198696000007629241,2025-10-15 15:04:40,2025-10-15 15:04:40,CRC 0.00,,CRC,CRC 1.00,
4198696000032182820,15 Oct 2025,EST-000529,invoiced,4198696000019218263,,"CRC 68,552.22",CRC 77.46K,CRC 0.00,4198696000007629241,2025-10-15 16:54:45,2025-10-15 16:47:13,CRC 0.00,,CRC,CRC 1.00,
4198696000032331005,16 Oct 2025,EST-000530,sent,4198696000000917003,30 Oct 2025,"CRC 44,247.78",CRC 50.00K,CRC 0.00,4198696000028230165,2025-10-16 10:24:40,2025-10-16 10:24:36,CRC 0.00,,CRC,CRC 1.00,
4198696000032367053,16 Oct 2025,EST-000532,draft,4198696000030161893,06 Nov 2025,"CRC 196,725.66",CRC 222.30K,CRC 0.00,4198696000017624508,2025-10-16 16:21:16,2025-10-16 16:21:16,CRC 0.00,,CRC,CRC 1.00,
4198696000032323013,16 Oct 2025,EST-000531,invoiced,4198696000032340270,23 Oct 2025,"CRC 415,720.00",CRC 469.76K,CRC 0.00,4198696000028230211,2025-10-17 10:46:27,2025-10-16 11:16:20,CRC 0.00,,CRC,CRC 1.00,
4198696000032362130,17 Oct 2025,EST-000533,invoiced,4198696000003454696,30 Oct 2025,"CRC 108,364.61",CRC 122.45K,CRC 0.00,4198696000007629241,2025-10-17 11:17:45,2025-10-17 09:47:40,CRC 0.00,,CRC,CRC 1.00,
4198696000032423074,17 Oct 2025,EST-000534,invoiced,4198696000032363695,30 Oct 2025,"CRC 74,336.28",CRC 84.00K,CRC 0.00,4198696000007629241,2025-10-17 15:09:22,2025-10-17 14:57:46,CRC 0.00,,CRC,CRC 1.00,
4198696000032423141,18 Oct 2025,EST-000535,invoiced,4198696000020935201,,"CRC 40,858.40",CRC 46.17K,CRC 0.00,4198696000007629241,2025-10-18 11:20:27,2025-10-18 09:41:04,CRC 0.00,,CRC,CRC 1.00,
4198696000032449240,20 Oct 2025,EST-000537,draft,4198696000000917003,31 Oct 2025,"CRC 182,035.40",CRC 205.70K,CRC 0.00,4198696000028230165,2025-10-20 17:10:32,2025-10-20 15:33:41,CRC 0.00,,CRC,CRC 1.00,
4198696000032423425,20 Oct 2025,EST-000538,draft,4198696000020935201,30 Oct 2025,"CRC 19,336.00",CRC 21.85K,CRC 0.00,4198696000007629241,2025-10-20 16:05:01,2025-10-20 16:05:01,CRC 0.00,,CRC,CRC 1.00,
4198696000032425648,20 Oct 2025,EST-000541,draft,4198696000028245090,,"CRC 50,973.45",CRC 57.60K,CRC 0.00,4198696000028230211,2025-10-20 17:22:15,2025-10-20 17:22:15,CRC 0.00,,CRC,CRC 1.00,
4198696000032449383,20 Oct 2025,EST-000539,sent,4198696000000917003,31 Oct 2025,"CRC 182,035.40",CRC 205.70K,CRC 0.00,4198696000028230165,2025-10-20 16:44:59,2025-10-20 16:30:42,CRC 0.00,,CRC,CRC 1.00,
4198696000032423445,20 Oct 2025,EST-000540,invoiced,4198696000026660220,29 Oct 2025,"CRC 50,000.00",CRC 56.50K,CRC 0.00,4198696000007629241,2025-10-21 09:08:27,2025-10-20 17:14:22,CRC 0.00,,CRC,CRC 1.00,
4198696000032799052,21 Oct 2025,EST-000542,draft,4198696000032860309,28 Oct 2025,"CRC 182,300.88",CRC 206.00K,CRC 0.00,4198696000028230211,2025-10-21 12:40:33,2025-10-21 11:59:24,CRC 0.00,,CRC,CRC 1.00,
4198696000032925009,22 Oct 2025,EST-000543,invoiced,4198696000003454696,30 Oct 2025,"CRC 88,580.00",CRC 100.10K,CRC 0.00,4198696000007629241,2025-10-22 09:48:23,2025-10-22 09:22:53,CRC 0.00,,CRC,CRC 1.00,
4198696000032925103,22 Oct 2025,EST-000544,draft,4198696000013451144,31 Oct 2025,"CRC 29,147.00",CRC 32.94K,CRC 0.00,4198696000007629241,2025-10-22 12:10:10,2025-10-22 12:05:40,CRC 0.00,,CRC,CRC 1.00,
4198696000032925200,22 Oct 2025,EST-000545,invoiced,4198696000013757021,30 Oct 2025,"CRC 13,540.00",CRC 15.30K,CRC 0.00,4198696000007629241,2025-10-23 11:53:16,2025-10-22 16:57:28,CRC 0.00,,CRC,CRC 1.00,
4198696000032989193,23 Oct 2025,EST-000547,draft,4198696000003454696,30 Nov 2025,"CRC 76,042.00",CRC 85.93K,CRC 0.00,4198696000007629241,2025-10-23 17:29:53,2025-10-23 17:29:53,CRC 0.00,,CRC,CRC 1.00,
4198696000032425169,18 Oct 2025,EST-000536,invoiced,4198696000032340270,25 Oct 2025,"CRC 153,554.00",CRC 173.52K,CRC 0.00,4198696000028230211,2025-10-24 10:12:34,2025-10-18 10:31:43,CRC 0.00,,CRC,CRC 1.00,
4198696000033022181,23 Oct 2025,EST-000546,invoiced,4198696000032340270,,"CRC 141,415.76",CRC 159.80K,CRC 0.00,4198696000000202015,2025-10-24 10:09:34,2025-10-23 15:47:50,CRC 0.00,,CRC,CRC 1.00,
4198696000032989210,23 Oct 2025,EST-000548,invoiced,4198696000019218263,30 Oct 2025,"CRC 84,510.00",CRC 95.50K,CRC 0.00,4198696000007629241,2025-10-25 11:41:25,2025-10-23 17:43:41,CRC 0.00,,CRC,CRC 1.00,
4198696000033178096,27 Oct 2025,EST-000551,draft,4198696000016585118,30 Oct 2025,"CRC 96,681.00",CRC 109.25K,CRC 0.00,4198696000007629241,2025-10-27 15:51:27,2025-10-27 15:51:27,CRC 0.00,,CRC,CRC 1.00,
4198696000033157001,27 Oct 2025,EST-000550,draft,4198696000028245090,04 Nov 2025,"CRC 60,973.44",CRC 68.90K,CRC 0.00,4198696000028230211,2025-10-28 11:16:32,2025-10-27 10:27:35,CRC 0.00,,CRC,CRC 1.00,
4198696000033279024,28 Oct 2025,EST-000552,draft,4198696000006675001,31 Oct 2025,"CRC 67,610.63",CRC 76.40K,CRC 0.00,4198696000007629241,2025-10-28 13:35:21,2025-10-28 13:35:21,CRC 0.00,,CRC,CRC 1.00,
4198696000032989284,24 Oct 2025,EST-000549,invoiced,4198696000013326508,30 Oct 2025,"CRC 63,178.00",CRC 71.39K,CRC 0.00,4198696000007629241,2025-10-29 10:51:25,2025-10-24 09:19:31,CRC 0.00,,CRC,CRC 1.00,
4198696000033327034,29 Oct 2025,EST-000553,draft,4198696000010704951,05 Nov 2025,"CRC 22,064.00",CRC 24.93K,CRC 0.00,4198696000007629241,2025-10-29 13:09:46,2025-10-29 13:09:46,CRC 0.00,,CRC,CRC 1.00,
4198696000033324160,29 Oct 2025,EST-000555,invoiced,4198696000033372490,05 Nov 2025,"CRC 33,097.35",CRC 37.40K,CRC 0.00,4198696000028230211,2025-10-29 17:40:36,2025-10-29 16:31:27,CRC 0.00,,CRC,CRC 1.00,
4198696000033327057,29 Oct 2025,EST-000554,invoiced,4198696000027292838,31 Oct 2025,"CRC 21,690.00",CRC 24.51K,CRC 0.00,4198696000007629241,2025-10-30 09:06:48,2025-10-29 15:45:26,CRC 0.00,,CRC,CRC 1.00,
4198696000033327169,30 Oct 2025,EST-000557,draft,4198696000029945956,04 Nov 2025,"CRC 50,894.00",CRC 57.51K,CRC 0.00,4198696000007629241,2025-10-30 10:21:03,2025-10-30 10:00:36,CRC 0.00,,CRC,CRC 1.00,
4198696000033327145,30 Oct 2025,EST-000556,invoiced,4198696000020935201,04 Nov 2025,"CRC 121,817.00",CRC 137.65K,CRC 0.00,4198696000007629241,2025-10-30 16:15:22,2025-10-30 09:38:57,CRC 0.00,,CRC,CRC 1.00,
