Item_ID,Avg_Demand_6M
4198696000010805138,1
4198696000010805129,2
4198696000010805120,2.142857142857143
4198696000010805111,1
4198696000010805102,1.25
4198696000010805093,1
4198696000010799694,1
4198696000010799676,1.5
4198696000010799150,2
4198696000010775329,12
4198696000010775231,2
4198696000010772084,1
4198696000010772075,1
4198696000010772066,1
4198696000010772016,1
4198696000010772003,1.75
4198696000010767321,1
4198696000010767067,1.75
4198696000010703965,8
4198696000010703925,1
4198696000010703166,1.25
4198696000010703157,1.25
4198696000010700880,1.4
4198696000010698784,1
4198696000010698753,1.2
4198696000010698588,1
4198696000010698551,1.3333333333333333
4198696000010698533,1
4198696000010698261,3.25
4198696000010698252,3
4198696000010698217,4
4198696000010698162,2.125
4198696000010661896,1
4198696000010661741,2
4198696000010661347,1
4198696000010661265,2
4198696000010661104,2
4198696000010661009,1
4198696000010636767,1
4198696000010636542,1.5
4198696000010636449,1
4198696000010636440,1
4198696000010636095,2
4198696000010636001,1
4198696000010617359,1
4198696000010617063,1.6666666666666667
4198696000010610230,1
4198696000010609900,1
4198696000010596306,3.142857142857143
4198696000010559548,1
4198696000010547300,1.5
4198696000010545746,1
4198696000010545641,1
4198696000010545183,3.3333333333333335
4198696000010521349,2
4198696000010435445,1
4198696000010435331,1.5
4198696000010435172,1
4198696000010390607,1
4198696000010390598,1.2
4198696000010390509,1.6666666666666667
4198696000010390404,2
4198696000010390307,1
4198696000010390147,1
4198696000010348128,1
4198696000010346607,2
4198696000010346257,1.2
4198696000010346117,1.5
4198696000010346035,2
4198696000010345814,2
4198696000010345610,2
4198696000010341310,2
4198696000010328512,1
4198696000010328415,1.2857142857142858
4198696000010328406,1.125
4198696000010315413,1.1666666666666667
4198696000010315072,1
4198696000010251990,1
4198696000010251782,2
4198696000010251665,1
4198696000010251656,1.3333333333333333
4198696000010251435,1.3333333333333333
4198696000010251070,1
4198696000010246010,1
4198696000010185356,1
4198696000010185307,1
4198696000010185109,1
4198696000010185100,1.25
4198696000010084804,1
4198696000010084637,1
4198696000010084001,1.7142857142857142
4198696000010053041,1
4198696000010046910,1
4198696000010046829,1.4
4198696000010046480,2
4198696000010046409,2
4198696000010031968,2
4198696000010031572,1.5
4198696000009988736,1
4198696000009988378,2
4198696000009988055,1
4198696000009972157,2
4198696000009964697,1
4198696000009959052,3
4198696000009956244,1
4198696000009939035,1.5
4198696000009895798,1
4198696000009895393,1
4198696000009895220,1
4198696000009895157,2
4198696000009874293,1.4
4198696000009874034,4
4198696000009874025,2.5
4198696000009867829,1.2
4198696000009867412,1.75
4198696000009867374,5.5
4198696000009867352,2.2857142857142856
4198696000009852920,1
4198696000009852846,1
4198696000009852577,1
4198696000009852121,1
4198696000009852001,1
4198696000009817654,1
4198696000009817572,1
4198696000009817563,1
4198696000009817156,1
4198696000009802076,2.2
4198696000009783055,1
4198696000009780116,1.8
4198696000009774772,1.5
4198696000009774705,1
4198696000009774524,1
4198696000009774061,1
4198696000009740003,1
4198696000009719402,2
4198696000009719183,1
4198696000009719001,2
4198696000009614657,1
4198696000009577436,7
4198696000009577271,1
4198696000009577124,1
4198696000009577097,1
4198696000009530845,2
4198696000009530796,2
4198696000009530746,1.7142857142857142
4198696000009530552,2.6666666666666665
4198696000009530281,2
4198696000009530254,7.333333333333333
4198696000009503346,1.5
4198696000009503295,1
4198696000009503261,2
4198696000009503139,1
4198696000009503083,1
4198696000009452792,2
4198696000009452705,2
4198696000009452204,1.5
4198696000009452081,1
4198696000009449467,4
4198696000009449271,1.5
4198696000009417216,1
4198696000009417176,4
4198696000009417158,4
4198696000009409885,1
4198696000009409482,1
4198696000009409281,2
4198696000009345275,2.1666666666666665
4198696000009345257,2.1666666666666665
4198696000009345248,2.6666666666666665
4198696000009345239,2.25
4198696000009345230,3.625
4198696000009345221,1.3636363636363635
4198696000009345212,1.5454545454545454
4198696000009342137,2
4198696000009305599,1
4198696000009305082,1
4198696000009282178,1
4198696000009282010,1
4198696000009259775,1
4198696000009259686,1.3333333333333333
4198696000009259677,1.2857142857142858
4198696000009249441,1
4198696000009249423,1
4198696000009249081,2
4198696000009249001,2
4198696000009192231,1.25
4198696000009136045,2.75
4198696000009101658,1
4198696000009101649,1
4198696000009101043,1
4198696000009101034,1
4198696000009097954,1
4198696000009033392,1.4285714285714286
4198696000009033383,1.4
4198696000009029994,1
4198696000009029773,1.3333333333333333
4198696000009029614,2
4198696000009029596,1
4198696000009002476,1
4198696000009002240,1
4198696000009002001,1
4198696000008973730,1
4198696000008973528,1
4198696000008973001,1
4198696000008957046,2
4198696000008913119,2.5
4198696000008912953,1.2
4198696000008912944,1
4198696000008906237,4.666666666666667
4198696000008901615,1
4198696000008901390,3.6666666666666665
4198696000008899730,2
4198696000008899712,2
4198696000008899129,1
4198696000008871152,2
4198696000008871053,1.5
4198696000008871010,1
4198696000008862001,2
4198696000008815600,1
4198696000008815501,7.090909090909091
4198696000008815475,1
4198696000008815106,1
4198696000008814001,1
4198696000008788538,1
4198696000008788218,1
4198696000008726514,1
4198696000008726331,1
4198696000008713506,1
4198696000008713484,1.5
4198696000008713423,1
4198696000008702026,1.1428571428571428
4198696000008680073,1
4198696000008656314,1.3333333333333333
4198696000008656236,1
4198696000008656077,1.5
4198696000008624124,1
4198696000008624044,3
4198696000008622828,1.3333333333333333
4198696000008594029,1
4198696000008589232,2
4198696000008586980,1
4198696000008585201,1
4198696000008585068,1
4198696000008581051,2.6666666666666665
4198696000008545872,1
4198696000008545349,1
4198696000008545340,1
4198696000008545331,3.3333333333333335
4198696000008481117,1
4198696000008467272,1
4198696000008457368,2
4198696000008457323,1.5
4198696000008457314,1.5
4198696000008457254,2
4198696000008457161,1
4198696000008457046,1
4198696000008394686,2
4198696000008352926,1
4198696000008352613,2
4198696000008352163,1
4198696000008352001,1.3333333333333333
4198696000008289967,1
4198696000008289749,2
4198696000008289196,1
4198696000008289001,1
4198696000008244949,1.3333333333333333
4198696000008244482,2
4198696000008244464,1.8333333333333333
4198696000008244455,2
4198696000008207035,1
4198696000008184045,1
4198696000008184023,1
4198696000008128572,2
4198696000008128140,1
4198696000008128104,1
4198696000008126111,1
4198696000008126102,1.3333333333333333
4198696000008096602,2
4198696000008096315,1
4198696000008096118,1
4198696000008012479,1
4198696000008012443,1
4198696000008009121,1
4198696000007991301,1
4198696000007971945,1
4198696000007971917,1.25
4198696000007971839,2
4198696000007971502,2
4198696000007971172,2.857142857142857
4198696000007971089,1
4198696000007971019,1
4198696000007940358,1
4198696000007940006,1
4198696000007923225,3.3846153846153846
4198696000007898600,1.5
4198696000007892628,1.3636363636363635
4198696000007892517,1
4198696000007889487,1
4198696000007874949,3
4198696000007837093,2
4198696000007837062,1
4198696000007837053,1
4198696000007827013,1
4198696000007813988,1.6666666666666667
4198696000007813034,1
4198696000007812569,1
4198696000007812560,1.8
4198696000007812542,1
4198696000007812533,1
4198696000007812506,1.5
4198696000007812497,1.3333333333333333
4198696000007812488,2.3
4198696000007812479,1.9166666666666667
4198696000007812470,1
4198696000007812425,1.6
4198696000007812416,1
4198696000007812407,1
4198696000007812389,1.5
4198696000007812371,1.5
4198696000007812335,1.6666666666666667
4198696000007812290,3
4198696000007812281,2
4198696000007812254,2.6363636363636362
4198696000007812245,2.6666666666666665
4198696000007812209,2
4198696000007812200,1.5
4198696000007812173,2.6666666666666665
4198696000007812164,2
4198696000007812146,2
4198696000007812137,1
4198696000007812110,1.375
4198696000007812101,1.5
4198696000007812092,1
4198696000007812083,1
4198696000007812074,1.5
4198696000007812065,1.5454545454545454
4198696000007812011,1.5
4198696000007812002,1.6
4198696000007811993,1.3333333333333333
4198696000007811984,1.5
4198696000007811966,1.6666666666666667
4198696000007811957,1.7142857142857142
4198696000007811939,1
4198696000007811930,6.5
4198696000007811912,1
4198696000007811903,1.6666666666666667
4198696000007811885,2.5714285714285716
4198696000007811876,1.3333333333333333
4198696000007811831,2.142857142857143
4198696000007811822,1.5
4198696000007811804,2.875
4198696000007811795,2
4198696000007811786,3.5454545454545454
4198696000007811768,2
4198696000007811759,2
4198696000007811750,2.2
4198696000007811732,3.111111111111111
4198696000007811723,1.1428571428571428
4198696000007811714,1.375
4198696000007811705,7.615384615384615
4198696000007811696,2.5
4198696000007811687,2.5
4198696000007811669,2.25
4198696000007811660,1.5
4198696000007811651,2
4198696000007811633,2
4198696000007811615,2.25
4198696000007811606,2.5
4198696000007811597,2
4198696000007811579,1
4198696000007811561,1.3333333333333333
4198696000007811552,1
4198696000007811543,5.3
4198696000007811534,5.166666666666667
4198696000007811525,1.2
4198696000007811516,3.1666666666666665
4198696000007811498,1.6666666666666667
4198696000007811480,1.3
4198696000007811471,1.9090909090909092
4198696000007811462,1.5
4198696000007811408,5.357142857142857
4198696000007811399,1.5
4198696000007811390,1.5714285714285714
4198696000007811381,1.8
4198696000007811372,5.857142857142857
4198696000007811354,4
4198696000007762498,1.25
4198696000007762182,2
4198696000007762063,2
4198696000007752174,1
4198696000007744699,2
4198696000007744652,1
4198696000007744609,1
4198696000007744396,3
4198696000007744188,1
4198696000007744023,2
4198696000007744001,1.6666666666666667
4198696000007681347,1
4198696000007629448,1
4198696000007594002,4.4
4198696000007570105,1
4198696000007542156,1
4198696000007542122,2.5555555555555554
4198696000007542085,1.3333333333333333
4198696000007542053,1.25
4198696000007542003,2
4198696000007537510,1
4198696000007537133,1
4198696000007537111,1
4198696000007509365,1.8888888888888888
4198696000007509356,1.7
4198696000007509289,2
4198696000007509206,3.6
4198696000007509055,2
4198696000007471669,1
4198696000007471651,1
4198696000007471258,4.857142857142857
4198696000007471249,1.3333333333333333
4198696000007471161,1
4198696000007454746,2.7777777777777777
4198696000007454737,16
4198696000007440278,1
4198696000007418428,2
4198696000007388073,1
4198696000007388020,1
4198696000007365920,2
4198696000007365202,2
4198696000007365193,2.5714285714285716
4198696000007365138,1
4198696000007344509,2
4198696000007344500,1.7
4198696000007344121,2.6666666666666665
4198696000007279726,1
4198696000007279531,1
4198696000007279513,1
4198696000007250211,1
4198696000007221598,2
4198696000007221433,2.2
4198696000007221246,1
4198696000007221215,1
4198696000007161164,1.5
4198696000007151308,8
4198696000007151177,1.3333333333333333
4198696000007121668,1
4198696000007121659,3.2
4198696000007121492,1.5
4198696000007116053,1
4198696000007024501,2
4198696000007024492,2.5
4198696000007024001,6
4198696000006998180,1.5
4198696000006998006,2.142857142857143
4198696000006967933,1
4198696000006967730,2
4198696000006967424,1
4198696000006967405,1
4198696000006967204,1
4198696000006945864,1
4198696000006945804,3
4198696000006945671,2.6666666666666665
4198696000006945272,1
4198696000006945001,3.5
4198696000006923656,1
4198696000006923556,2
4198696000006923356,1.1666666666666667
4198696000006923347,1.6666666666666667
4198696000006923129,1
4198696000006923023,1
4198696000006904433,1
4198696000006904323,1
4198696000006904242,2.6
4198696000006842999,1
4198696000006842806,1.75
4198696000006842597,1
4198696000006842525,1
4198696000006842471,2
4198696000006842068,1
4198696000006830001,1
4198696000006818158,1
4198696000006818128,1
4198696000006818076,1
4198696000006798479,2.4
4198696000006780423,1
4198696000006780328,2
4198696000006780283,1
4198696000006780180,1
4198696000006780162,1
4198696000006753973,1
4198696000006753882,1.6
4198696000006753579,1
4198696000006745546,2
4198696000006736082,1
4198696000006723382,3.8
4198696000006723373,2
4198696000006723342,4.625
4198696000006723333,1
4198696000006703567,1
4198696000006703244,1
4198696000006703235,1
4198696000006696588,1
4198696000006693311,1
4198696000006693177,2
4198696000006693137,1
4198696000006693100,4
4198696000006681183,1
4198696000006681174,1
4198696000006649147,1
4198696000006649138,1
4198696000006632192,3.6
4198696000006632093,1
4198696000006632071,1
4198696000006632049,1.4444444444444444
4198696000006632032,1.4444444444444444
4198696000006632023,1
4198696000006632001,4
4198696000006616223,1.5
4198696000006616038,2
4198696000006603096,1
4198696000006603002,1.5
4198696000006583936,1
4198696000006583797,1
4198696000006583788,1
4198696000006583779,1
4198696000006583518,1
4198696000006583366,2
4198696000006583221,1.2
4198696000006583212,1
4198696000006583203,1
4198696000006583194,1
4198696000006545579,1.5
4198696000006545570,1
4198696000006545552,1.2
4198696000006545543,2
4198696000006545534,1.9
4198696000006545525,5.25
4198696000006545516,1.7142857142857142
4198696000006545507,1.8571428571428572
4198696000006545498,1.8
4198696000006545489,2.5
4198696000006545480,1.5
4198696000006545471,3.5
4198696000006545462,2.533333333333333
4198696000006545453,2.3
4198696000006545412,1.6666666666666667
4198696000006545394,1.5
4198696000006545376,1.6666666666666667
4198696000006545355,1
4198696000006545314,1.2
4198696000006545305,1.5555555555555556
4198696000006545296,1.6666666666666667
4198696000006545287,1.5
4198696000006532738,4
4198696000006532729,2
4198696000006532466,1
4198696000006515345,2.111111111111111
4198696000006515060,1
4198696000006515051,1
4198696000006515023,2.5
4198696000006494486,1.3333333333333333
4198696000006494069,1
4198696000006468735,2.2
4198696000006468278,1
4198696000006468147,1
4198696000006449737,2
4198696000006449346,1
4198696000006449337,1
4198696000006449328,1
4198696000006449319,1
4198696000006449189,1
4198696000006449143,1.6
4198696000006449134,1.3333333333333333
4198696000006432177,1
4198696000006422194,2
4198696000006422094,2
4198696000006417883,2
4198696000006417490,2.375
