Payment ID,Payment Number,Payment Date,Customer ID,Amount (BCY),Unused Amount (BCY),Created Time,Exchange Rate,Refund Amount (BCY),Currency Code,Last Modified Time
4198696000001708171,171,08 Dec 2023,4198696000001363297,"CRC 12,920.00",CRC 0.00,2023-12-08 11:43:01,1.00,CRC 0.00,CRC,2023-12-08 11:43:01
4198696000001708197,172,08 Dec 2023,4198696000001686256,"CRC 11,000.00",CRC 0.00,2023-12-08 12:08:19,1.00,CRC 0.00,CRC,2023-12-15 12:28:19
4198696000001708227,173,08 Dec 2023,4198696000000917003,"CRC 17,500.00",CRC 0.00,2023-12-08 12:13:10,1.00,CRC 0.00,CRC,2023-12-08 12:13:10
4198696000001708253,174,08 Dec 2023,4198696000000917003,"CRC 10,000.00",CRC 0.00,2023-12-08 12:15:31,1.00,CRC 0.00,CRC,2023-12-08 12:15:31
4198696000001708279,175,08 Dec 2023,4198696000000917003,CRC 800.00,CRC 0.00,2023-12-08 12:15:54,1.00,CRC 0.00,CRC,2023-12-08 12:15:54
4198696000001708305,176,08 Dec 2023,4198696000001675125,"CRC 23,000.00",CRC 0.00,2023-12-08 12:26:28,1.00,CRC 0.00,CRC,2023-12-08 12:26:28
4198696000001708331,177,08 Dec 2023,4198696000001675125,"CRC 1,985.00",CRC 0.00,2023-12-08 12:26:51,1.00,CRC 0.00,CRC,2023-12-08 12:26:51
4198696000001708357,178,08 Dec 2023,4198696000001176001,"CRC 50,600.00",CRC 0.00,2023-12-08 13:36:04,1.00,CRC 0.00,CRC,2023-12-08 13:36:04
4198696000001712001,157,07 Dec 2023,4198696000000917003,"CRC 60,000.00",CRC 0.00,2023-12-07 10:10:58,1.00,CRC 0.00,CRC,2023-12-07 10:10:58
4198696000001712027,158,07 Dec 2023,4198696000000917003,"CRC 15,105.00",CRC 0.00,2023-12-07 10:55:29,1.00,CRC 0.00,CRC,2023-12-07 10:55:29
4198696000001712053,159,07 Dec 2023,4198696000000917003,"CRC 1,820.00",CRC 0.00,2023-12-07 11:08:01,1.00,CRC 0.00,CRC,2023-12-07 11:08:01
4198696000001712079,160,07 Dec 2023,4198696000000917003,"CRC 3,780.00",CRC 0.00,2023-12-07 11:08:40,1.00,CRC 0.00,CRC,2023-12-07 11:08:40
4198696000001712105,161,07 Dec 2023,4198696000000917003,"CRC 8,400.00",CRC 0.00,2023-12-07 11:55:56,1.00,CRC 0.00,CRC,2023-12-07 11:55:56
4198696000001712141,162,07 Dec 2023,4198696000001686256,"CRC 85,960.00",CRC 0.00,2023-12-07 12:28:03,1.00,CRC 0.00,CRC,2023-12-07 12:28:03
4198696000001712173,163,07 Dec 2023,4198696000001363297,"CRC 10,000.00",CRC 0.00,2023-12-07 13:32:59,1.00,CRC 0.00,CRC,2023-12-07 13:32:59
4198696000001712199,164,07 Dec 2023,4198696000001363297,"CRC 14,300.00",CRC 0.00,2023-12-07 13:33:35,1.00,CRC 0.00,CRC,2023-12-07 13:33:35
4198696000001712225,165,07 Dec 2023,4198696000001673670,"CRC 17,700.00",CRC 0.00,2023-12-07 13:54:24,1.00,CRC 0.00,CRC,2023-12-07 13:54:24
4198696000001715360,166,07 Dec 2023,4198696000000917003,"CRC 10,000.00",CRC 0.00,2023-12-07 15:09:48,1.00,CRC 0.00,CRC,2023-12-07 15:09:48
4198696000001715386,167,07 Dec 2023,4198696000000917003,"CRC 15,800.00",CRC 0.00,2023-12-07 15:10:04,1.00,CRC 0.00,CRC,2023-12-07 15:10:04
4198696000001735109,186,09 Dec 2023,4198696000000917003,"CRC 20,600.00",CRC 0.00,2023-12-09 10:19:32,1.00,CRC 0.00,CRC,2023-12-09 10:19:32
4198696000001735244,187,09 Dec 2023,4198696000001735189,"CRC 5,200.00",CRC 0.00,2023-12-09 11:52:22,1.00,CRC 0.00,CRC,2023-12-09 11:52:22
4198696000001735361,189,09 Dec 2023,4198696000000917003,"CRC 20,000.00",CRC 0.00,2023-12-09 12:16:44,1.00,CRC 0.00,CRC,2023-12-09 12:16:44
4198696000001735387,190,09 Dec 2023,4198696000000917003,"CRC 16,000.00",CRC 0.00,2023-12-09 12:17:54,1.00,CRC 0.00,CRC,2023-12-09 12:17:54
4198696000001735413,191,09 Dec 2023,4198696000001686256,"CRC 12,960.00",CRC 0.00,2023-12-09 12:18:16,1.00,CRC 0.00,CRC,2023-12-09 12:18:16
4198696000001735441,192,09 Dec 2023,4198696000000917003,"CRC 13,400.00",CRC 0.00,2023-12-09 12:46:40,1.00,CRC 0.00,CRC,2023-12-09 12:46:40
4198696000001741001,179,08 Dec 2023,4198696000001138001,"CRC 14,700.00",CRC 0.00,2023-12-08 14:16:19,1.00,CRC 0.00,CRC,2023-12-08 14:16:19
4198696000001741027,180,08 Dec 2023,4198696000001138001,"CRC 6,365.00",CRC 0.00,2023-12-08 14:16:59,1.00,CRC 0.00,CRC,2023-12-08 14:16:59
4198696000001741053,181,08 Dec 2023,4198696000001257097,"CRC 8,200.00",CRC 0.00,2023-12-08 15:09:18,1.00,CRC 0.00,CRC,2023-12-08 15:09:18
4198696000001741079,182,08 Dec 2023,4198696000000917003,"CRC 1,300.00",CRC 0.00,2023-12-08 16:33:29,1.00,CRC 0.00,CRC,2023-12-08 16:33:29
4198696000001741105,183,06 Dec 2023,4198696000000917003,"CRC 10,000.00",CRC 0.00,2023-12-08 17:40:41,1.00,CRC 0.00,CRC,2023-12-08 17:40:41
4198696000001741141,184,08 Dec 2023,4198696000000917003,"CRC 19,000.00",CRC 0.00,2023-12-08 18:02:32,1.00,CRC 0.00,CRC,2023-12-08 18:02:32
4198696000001741167,185,08 Dec 2023,4198696000000917003,"CRC 19,200.00",CRC 0.00,2023-12-08 18:03:19,1.00,CRC 0.00,CRC,2023-12-08 18:03:19
4198696000001741203,193,11 Dec 2023,4198696000000917003,"CRC 8,700.00",CRC 0.00,2023-12-11 11:10:51,1.00,CRC 0.00,CRC,2023-12-11 11:10:51
4198696000001741231,194,11 Dec 2023,4198696000001743259,"CRC 5,940.00",CRC 0.00,2023-12-11 11:44:26,1.00,CRC 0.00,CRC,2023-12-11 11:44:26
4198696000001741257,195,11 Dec 2023,4198696000001739161,"CRC 34,000.00",CRC 0.00,2023-12-11 13:16:41,1.00,CRC 0.00,CRC,2023-12-11 13:16:41
4198696000001741283,196,11 Dec 2023,4198696000001138001,"CRC 16,300.00",CRC 0.00,2023-12-11 14:59:59,1.00,CRC 0.00,CRC,2023-12-11 14:59:59
4198696000001741309,197,11 Dec 2023,4198696000000917003,"CRC 9,400.00",CRC 0.00,2023-12-11 15:29:06,1.00,CRC 0.00,CRC,2023-12-11 15:29:06
4198696000001741335,198,11 Dec 2023,4198696000000917003,"CRC 33,000.00",CRC 0.00,2023-12-11 15:32:03,1.00,CRC 0.00,CRC,2023-12-11 15:32:03
4198696000001741361,199,11 Dec 2023,4198696000001739224,"CRC 17,000.00",CRC 0.00,2023-12-11 16:00:35,1.00,CRC 0.00,CRC,2023-12-11 16:00:35
4198696000001741387,200,11 Dec 2023,4198696000001743237,"CRC 44,200.00",CRC 0.00,2023-12-11 16:08:12,1.00,CRC 0.00,CRC,2023-12-11 16:08:12
4198696000001741415,201,11 Dec 2023,4198696000001739224,"CRC 5,000.00",CRC 0.00,2023-12-11 16:17:37,1.00,CRC 0.00,CRC,2023-12-11 16:17:37
4198696000001741443,202,11 Dec 2023,4198696000001739224,"CRC 17,400.00",CRC 0.00,2023-12-11 16:20:08,1.00,CRC 0.00,CRC,2023-12-11 16:20:08
4198696000001741471,203,11 Dec 2023,4198696000000917003,"CRC 10,000.00",CRC 0.00,2023-12-11 16:32:10,1.00,CRC 0.00,CRC,2023-12-11 16:32:10
4198696000001741551,204,11 Dec 2023,4198696000001743692,"CRC 57,000.00",CRC 0.00,2023-12-11 16:39:57,1.00,CRC 0.00,CRC,2023-12-11 16:39:57
4198696000001741577,205,11 Dec 2023,4198696000000917003,"CRC 34,800.00",CRC 0.00,2023-12-11 17:11:17,1.00,CRC 0.00,CRC,2023-12-11 17:11:17
4198696000001771038,206,12 Dec 2023,4198696000001138001,"CRC 16,500.00",CRC 0.00,2023-12-12 10:21:28,1.00,CRC 0.00,CRC,2023-12-12 10:21:28
4198696000001771244,207,12 Dec 2023,4198696000000917003,"CRC 35,340.00",CRC 0.00,2023-12-12 12:30:35,1.00,CRC 0.00,CRC,2023-12-12 12:30:35
4198696000001771270,208,12 Dec 2023,4198696000001783060,"CRC 57,600.00",CRC 0.00,2023-12-12 12:33:56,1.00,CRC 0.00,CRC,2023-12-12 12:33:56
4198696000001771296,209,12 Dec 2023,4198696000001743237,"CRC 22,100.00",CRC 0.00,2023-12-12 12:50:06,1.00,CRC 0.00,CRC,2023-12-12 12:50:06
4198696000001771322,210,12 Dec 2023,4198696000001783001,"CRC 18,000.00",CRC 0.00,2023-12-12 13:44:47,1.00,CRC 0.00,CRC,2023-12-12 13:44:47
4198696000001771348,211,12 Dec 2023,4198696000000917003,"CRC 3,990.00",CRC 0.00,2023-12-12 13:57:44,1.00,CRC 0.00,CRC,2023-12-12 13:57:44
4198696000001771421,212,12 Dec 2023,4198696000000917003,"CRC 16,900.00",CRC 0.00,2023-12-12 15:35:27,1.00,CRC 0.00,CRC,2023-12-12 15:35:27
4198696000001771449,213,12 Dec 2023,4198696000001257097,"CRC 13,490.00",CRC 0.00,2023-12-12 15:45:45,1.00,CRC 0.00,CRC,2023-12-12 15:45:45
4198696000001771475,214,12 Dec 2023,4198696000000917003,"CRC 1,800.00",CRC 0.00,2023-12-12 16:04:26,1.00,CRC 0.00,CRC,2023-12-12 16:04:26
4198696000001771538,215,12 Dec 2023,4198696000000917003,CRC 600.00,CRC 0.00,2023-12-12 16:41:09,1.00,CRC 0.00,CRC,2023-12-12 16:41:09
4198696000001771564,216,12 Dec 2023,4198696000000917003,"CRC 7,000.00",CRC 0.00,2023-12-12 16:41:31,1.00,CRC 0.00,CRC,2023-12-12 16:41:31
4198696000001771633,217,12 Dec 2023,4198696000000917003,"CRC 7,600.00",CRC 0.00,2023-12-12 17:18:37,1.00,CRC 0.00,CRC,2023-12-12 17:18:37
4198696000001801009,218,13 Dec 2023,4198696000001800001,"CRC 8,950.00",CRC 0.00,2023-12-13 09:17:53,1.00,CRC 0.00,CRC,2023-12-13 09:17:53
4198696000001801037,219,13 Dec 2023,4198696000000917003,"CRC 20,900.00",CRC 0.00,2023-12-13 10:18:33,1.00,CRC 0.00,CRC,2023-12-13 10:18:33
4198696000001824135,220,13 Dec 2023,4198696000001824027,"CRC 53,200.00",CRC 0.00,2023-12-13 11:05:52,1.00,CRC 0.00,CRC,2023-12-13 11:05:52
4198696000001824255,221,13 Dec 2023,4198696000001800001,"CRC 3,550.00",CRC 0.00,2023-12-13 12:16:45,1.00,CRC 0.00,CRC,2023-12-13 12:16:45
4198696000001856001,223,13 Dec 2023,4198696000001821047,"CRC 28,785.00",CRC 0.00,2023-12-13 14:44:40,1.00,CRC 0.00,CRC,2023-12-13 14:44:40
4198696000001856027,224,13 Dec 2023,4198696000001821047,"CRC 2,500.00",CRC 0.00,2023-12-13 14:45:05,1.00,CRC 0.00,CRC,2023-12-13 14:45:05
4198696000001858001,225,13 Dec 2023,4198696000000917003,"CRC 38,190.00",CRC 0.00,2023-12-13 14:58:24,1.00,CRC 0.00,CRC,2023-12-13 14:58:24
4198696000001858027,226,13 Dec 2023,4198696000000917003,"CRC 13,300.00",CRC 0.00,2023-12-13 15:00:06,1.00,CRC 0.00,CRC,2023-12-13 15:00:06
4198696000001858105,227,13 Dec 2023,4198696000000917003,"CRC 1,200.00",CRC 0.00,2023-12-13 15:30:15,1.00,CRC 0.00,CRC,2023-12-13 15:30:15
4198696000001858131,228,13 Dec 2023,4198696000000917003,"CRC 13,800.00",CRC 0.00,2023-12-13 15:45:35,1.00,CRC 0.00,CRC,2023-12-13 15:45:35
4198696000001858157,229,13 Dec 2023,4198696000001835050,"CRC 20,000.00",CRC 0.00,2023-12-13 16:03:10,1.00,CRC 0.00,CRC,2023-12-13 16:03:10
4198696000001858185,230,13 Dec 2023,4198696000001835050,"CRC 28,250.00",CRC 0.00,2023-12-13 16:04:10,1.00,CRC 0.00,CRC,2023-12-13 16:04:10
4198696000001858242,231,13 Dec 2023,4198696000000917003,"CRC 7,500.00",CRC 0.00,2023-12-13 17:24:00,1.00,CRC 0.00,CRC,2023-12-13 17:24:00
4198696000001858268,232,13 Dec 2023,4198696000001860144,"CRC 4,940.00",CRC 0.00,2023-12-13 17:58:10,1.00,CRC 0.00,CRC,2023-12-13 17:58:10
4198696000001867275,233,13 Dec 2023,4198696000000917003,"CRC 17,765.00",CRC 0.00,2023-12-14 10:06:23,1.00,CRC 0.00,CRC,2023-12-14 10:06:23
4198696000001878738,254,16 Dec 2023,4198696000000917003,"CRC 7,900.00",CRC 0.00,2023-12-16 09:12:09,1.00,CRC 0.00,CRC,2023-12-16 09:12:09
4198696000001878867,255,16 Dec 2023,4198696000001878764,"CRC 23,900.00",CRC 0.00,2023-12-16 11:54:06,1.00,CRC 0.00,CRC,2023-12-16 11:54:06
4198696000001878948,256,16 Dec 2023,4198696000000917003,"CRC 24,000.00",CRC 0.00,2023-12-16 12:37:36,1.00,CRC 0.00,CRC,2023-12-16 12:37:36
4198696000001882036,234,14 Dec 2023,4198696000001743237,"CRC 30,800.00",CRC 0.00,2023-12-14 13:13:08,1.00,CRC 0.00,CRC,2023-12-18 15:42:57
4198696000001882144,236,14 Dec 2023,4198696000000917003,"CRC 10,300.00",CRC 0.00,2023-12-14 14:23:33,1.00,CRC 0.00,CRC,2023-12-14 14:23:33
4198696000001882170,238,13 Dec 2023,4198696000001868042,"CRC 19,000.00",CRC 0.00,2023-12-14 15:09:28,1.00,CRC 0.00,CRC,2023-12-14 15:09:28
4198696000001882208,239,14 Dec 2023,4198696000001868042,"CRC 20,600.00",CRC 0.00,2023-12-14 15:10:25,1.00,CRC 0.00,CRC,2023-12-14 15:10:25
4198696000001882240,240,14 Dec 2023,4198696000001895001,"CRC 4,450.00",CRC 0.00,2023-12-14 16:00:33,1.00,CRC 0.00,CRC,2023-12-14 16:00:33
4198696000001882268,241,14 Dec 2023,4198696000000917003,"CRC 18,200.00",CRC 0.00,2023-12-14 16:12:16,1.00,CRC 0.00,CRC,2023-12-14 16:12:16
4198696000001882294,242,12 Dec 2023,4198696000000917003,"CRC 10,000.00",CRC 0.00,2023-12-14 16:43:30,1.00,CRC 0.00,CRC,2023-12-14 16:43:30
4198696000001882330,243,14 Dec 2023,4198696000001878001,"CRC 60,200.00",CRC 0.00,2023-12-14 17:44:31,1.00,CRC 0.00,CRC,2023-12-14 17:44:31
4198696000001882356,244,14 Dec 2023,4198696000001878001,"CRC 111,800.00",CRC 0.00,2023-12-14 17:45:25,1.00,CRC 0.00,CRC,2023-12-14 17:45:25
4198696000001882382,245,14 Dec 2023,4198696000000917003,"CRC 32,200.00",CRC 0.00,2023-12-14 17:46:49,1.00,CRC 0.00,CRC,2023-12-14 17:46:49
4198696000001882408,246,14 Dec 2023,4198696000000917003,"CRC 2,000.00",CRC 0.00,2023-12-14 17:48:08,1.00,CRC 0.00,CRC,2023-12-14 17:48:08
4198696000001900091,247,15 Dec 2023,4198696000000917003,"CRC 2,090.00",CRC 0.00,2023-12-15 11:50:13,1.00,CRC 0.00,CRC,2023-12-15 11:50:13
4198696000001900162,248,15 Dec 2023,4198696000001878347,"CRC 26,000.00",CRC 0.00,2023-12-15 12:01:39,1.00,CRC 0.00,CRC,2023-12-15 12:01:39
4198696000001900272,249,15 Dec 2023,4198696000000917003,"CRC 5,400.00",CRC 0.00,2023-12-15 12:50:41,1.00,CRC 0.00,CRC,2023-12-15 12:50:41
4198696000001900298,250,15 Dec 2023,4198696000000917003,"CRC 42,750.00",CRC 0.00,2023-12-15 13:27:12,1.00,CRC 0.00,CRC,2023-12-15 13:27:12
4198696000001900459,251,15 Dec 2023,4198696000001358134,"CRC 5,400.00",CRC 0.00,2023-12-15 16:44:17,1.00,CRC 0.00,CRC,2023-12-15 16:44:17
4198696000001900518,252,15 Dec 2023,4198696000001898037,"CRC 19,800.00",CRC 0.00,2023-12-15 17:13:01,1.00,CRC 0.00,CRC,2023-12-15 17:13:01
4198696000001900552,253,15 Dec 2023,4198696000001257097,"CRC 44,600.00",CRC 0.00,2023-12-15 17:57:38,1.00,CRC 0.00,CRC,2023-12-15 17:57:38
4198696000001918004,257,16 Dec 2023,4198696000000917003,"CRC 5,320.00",CRC 0.00,2023-12-16 12:56:52,1.00,CRC 0.00,CRC,2023-12-16 12:56:52
4198696000001928001,258,18 Dec 2023,4198696000000917003,"CRC 9,200.00",CRC 0.00,2023-12-18 09:51:15,1.00,CRC 0.00,CRC,2023-12-18 09:51:15
4198696000001931001,259,18 Dec 2023,4198696000000917003,"CRC 13,500.00",CRC 0.00,2023-12-18 10:21:01,1.00,CRC 0.00,CRC,2023-12-18 10:21:01
4198696000001931075,260,18 Dec 2023,4198696000001358134,"CRC 29,450.00",CRC 0.00,2023-12-18 11:13:23,1.00,CRC 0.00,CRC,2023-12-18 11:13:23
4198696000001931195,261,18 Dec 2023,4198696000000917003,"CRC 15,000.00",CRC 0.00,2023-12-18 13:34:39,1.00,CRC 0.00,CRC,2023-12-18 13:34:39
4198696000001931299,262,18 Dec 2023,4198696000000917003,"CRC 3,200.00",CRC 0.00,2023-12-18 13:47:32,1.00,CRC 0.00,CRC,2023-12-18 13:47:32
4198696000001931373,263,18 Dec 2023,4198696000000917003,"CRC 3,500.00",CRC 0.00,2023-12-18 13:53:34,1.00,CRC 0.00,CRC,2023-12-18 13:53:34
4198696000001931399,264,18 Dec 2023,4198696000000917003,"CRC 55,670.00",CRC 0.00,2023-12-18 14:09:32,1.00,CRC 0.00,CRC,2023-12-18 14:09:32
4198696000001931460,265,18 Dec 2023,4198696000000917003,"CRC 3,135.00",CRC 0.00,2023-12-18 14:34:23,1.00,CRC 0.00,CRC,2023-12-18 14:34:23
4198696000001931490,266,18 Dec 2023,4198696000001929040,"CRC 37,600.00",CRC 0.00,2023-12-18 15:10:43,1.00,CRC 0.00,CRC,2023-12-18 15:10:43
4198696000001931559,267,18 Dec 2023,4198696000000917003,"CRC 4,370.00",CRC 0.00,2023-12-18 16:18:49,1.00,CRC 0.00,CRC,2023-12-18 16:18:49
4198696000001931630,268,18 Dec 2023,4198696000001743259,"CRC 1,400.00",CRC 0.00,2023-12-18 17:32:07,1.00,CRC 0.00,CRC,2023-12-18 17:32:07
4198696000001931656,269,18 Dec 2023,4198696000001686256,"CRC 22,310.00",CRC 0.00,2023-12-18 17:43:42,1.00,CRC 0.00,CRC,2023-12-18 17:43:42
4198696000001955052,270,19 Dec 2023,4198696000000917003,"CRC 8,170.00",CRC 0.00,2023-12-19 09:38:25,1.00,CRC 0.00,CRC,2023-12-19 09:38:25
4198696000001971109,271,19 Dec 2023,4198696000001971050,"CRC 8,600.00",CRC 0.00,2023-12-19 11:15:58,1.00,CRC 0.00,CRC,2023-12-19 11:15:58
4198696000001971174,272,19 Dec 2023,4198696000001138001,"CRC 19,600.00",CRC 0.00,2023-12-19 11:20:10,1.00,CRC 0.00,CRC,2023-12-19 11:20:10
4198696000001971200,273,19 Dec 2023,4198696000001929040,"CRC 15,000.00",CRC 0.00,2023-12-19 14:23:28,1.00,CRC 0.00,CRC,2023-12-19 14:23:28
4198696000001971272,274,19 Dec 2023,4198696000000917003,"CRC 14,300.00",CRC 0.00,2023-12-19 15:07:48,1.00,CRC 0.00,CRC,2023-12-19 15:07:48
4198696000001971359,275,19 Dec 2023,4198696000001971298,"CRC 56,000.00",CRC 0.00,2023-12-19 16:59:47,1.00,CRC 0.00,CRC,2023-12-19 16:59:47
4198696000001971385,276,19 Dec 2023,4198696000001929040,"CRC 11,700.00",CRC 0.00,2023-12-19 17:02:18,1.00,CRC 0.00,CRC,2023-12-19 17:02:18
4198696000001971513,277,19 Dec 2023,4198696000001138001,"CRC 75,500.00",CRC 0.00,2023-12-19 17:32:26,1.00,CRC 0.00,CRC,2023-12-19 17:32:26
4198696000001991033,278,20 Dec 2023,4198696000001996001,"CRC 15,580.00",CRC 0.00,2023-12-20 11:12:10,1.00,CRC 0.00,CRC,2023-12-20 11:12:10
4198696000001991059,279,20 Dec 2023,4198696000002000001,"CRC 20,600.00",CRC 0.00,2023-12-20 11:13:54,1.00,CRC 0.00,CRC,2023-12-20 11:13:54
4198696000001991138,280,20 Dec 2023,4198696000001996064,"CRC 17,000.00",CRC 0.00,2023-12-20 11:24:36,1.00,CRC 0.00,CRC,2023-12-20 11:24:36
4198696000001991164,281,20 Dec 2023,4198696000001996064,CRC 200.00,CRC 0.00,2023-12-20 11:24:55,1.00,CRC 0.00,CRC,2023-12-20 11:24:55
4198696000001991190,282,20 Dec 2023,4198696000000917003,"CRC 2,500.00",CRC 0.00,2023-12-20 13:29:33,1.00,CRC 0.00,CRC,2023-12-20 13:29:33
4198696000001991216,283,20 Dec 2023,4198696000002605048,"CRC 10,900.00",CRC 0.00,2023-12-20 14:24:42,1.00,CRC 0.00,CRC,2025-02-07 09:26:33
4198696000001991242,284,20 Dec 2023,4198696000002000080,"CRC 15,200.00",CRC 0.00,2023-12-20 15:00:41,1.00,CRC 0.00,CRC,2023-12-20 15:00:41
4198696000001991270,285,20 Dec 2023,4198696000002000139,"CRC 6,400.00",CRC 0.00,2023-12-20 16:08:23,1.00,CRC 0.00,CRC,2023-12-20 16:08:23
4198696000001991296,286,20 Dec 2023,4198696000001991011,"CRC 29,600.00",CRC 0.00,2023-12-20 16:41:28,1.00,CRC 0.00,CRC,2023-12-20 16:41:28
4198696000001991322,287,20 Dec 2023,4198696000001257097,"CRC 19,300.00",CRC 0.00,2023-12-20 16:59:13,1.00,CRC 0.00,CRC,2023-12-20 16:59:13
4198696000001991348,288,20 Dec 2023,4198696000002605048,"CRC 52,400.00",CRC 0.00,2023-12-20 17:23:44,1.00,CRC 0.00,CRC,2025-02-07 09:26:33
4198696000001991376,289,20 Dec 2023,4198696000000917003,"CRC 7,790.00",CRC 0.00,2023-12-20 17:55:40,1.00,CRC 0.00,CRC,2023-12-20 17:55:40
4198696000001991402,290,20 Dec 2023,4198696000001995059,"CRC 84,700.00",CRC 0.00,2023-12-20 18:01:45,1.00,CRC 0.00,CRC,2023-12-20 18:01:45
4198696000001996606,291,21 Dec 2023,4198696000001996536,"CRC 12,500.00",CRC 0.00,2023-12-21 09:51:47,1.00,CRC 0.00,CRC,2023-12-21 09:51:47
4198696000001996669,292,21 Dec 2023,4198696000001821047,"CRC 21,700.00",CRC 0.00,2023-12-21 10:30:48,1.00,CRC 0.00,CRC,2023-12-21 10:30:48
4198696000001996695,293,21 Dec 2023,4198696000001257097,"CRC 32,600.00",CRC 0.00,2023-12-21 10:32:12,1.00,CRC 0.00,CRC,2023-12-21 10:32:12
4198696000002025084,294,21 Dec 2023,4198696000001138001,"CRC 9,000.00",CRC 0.00,2023-12-21 12:42:34,1.00,CRC 0.00,CRC,2023-12-21 12:42:34
4198696000002025110,295,21 Dec 2023,4198696000002033001,"CRC 5,800.00",CRC 0.00,2023-12-21 13:59:17,1.00,CRC 0.00,CRC,2023-12-21 13:59:17
4198696000002025136,296,21 Dec 2023,4198696000000917003,"CRC 20,150.00",CRC 0.00,2023-12-21 13:59:37,1.00,CRC 0.00,CRC,2023-12-21 13:59:37
4198696000002025205,297,21 Dec 2023,4198696000000917003,"CRC 19,000.00",CRC 0.00,2023-12-21 14:12:04,1.00,CRC 0.00,CRC,2023-12-21 14:12:04
4198696000002025270,298,21 Dec 2023,4198696000000917003,"CRC 20,000.00",CRC 0.00,2023-12-21 15:04:04,1.00,CRC 0.00,CRC,2023-12-21 15:04:04
4198696000002025337,299,21 Dec 2023,4198696000000917003,"CRC 4,600.00",CRC 0.00,2023-12-21 16:40:08,1.00,CRC 0.00,CRC,2023-12-21 16:40:08
4198696000002025363,300,21 Dec 2023,4198696000001481001,"CRC 9,500.00",CRC 0.00,2023-12-21 16:45:08,1.00,CRC 0.00,CRC,2023-12-21 16:45:08
4198696000002025428,301,21 Dec 2023,4198696000000917003,"CRC 1,200.00",CRC 0.00,2023-12-21 17:47:37,1.00,CRC 0.00,CRC,2023-12-21 17:47:37
4198696000002043011,302,22 Dec 2023,4198696000000917003,"CRC 1,600.00",CRC 0.00,2023-12-22 10:31:05,1.00,CRC 0.00,CRC,2023-12-22 10:31:05
4198696000002043037,303,22 Dec 2023,4198696000000917003,"CRC 20,000.00",CRC 0.00,2023-12-22 11:00:06,1.00,CRC 0.00,CRC,2023-12-22 11:00:06
4198696000002064389,315,23 Dec 2023,4198696000001257097,"CRC 146,000.00",CRC 0.00,2023-12-23 09:59:42,1.00,CRC 0.00,CRC,2023-12-23 09:59:42
4198696000002064415,316,23 Dec 2023,4198696000002082170,"CRC 300,000.00",CRC 0.00,2023-12-23 10:32:04,1.00,CRC 0.00,CRC,2023-12-23 10:32:04
4198696000002064463,317,23 Dec 2023,4198696000000917003,"CRC 17,380.00",CRC 0.00,2023-12-23 10:40:26,1.00,CRC 0.00,CRC,2023-12-23 10:40:26
4198696000002064526,318,23 Dec 2023,4198696000002064441,"CRC 10,000.00",CRC 0.00,2023-12-23 10:41:26,1.00,CRC 0.00,CRC,2023-12-23 10:41:26
4198696000002064552,319,23 Dec 2023,4198696000002064441,"CRC 37,300.00",CRC 0.00,2023-12-23 10:42:19,1.00,CRC 0.00,CRC,2023-12-23 10:42:19
4198696000002064582,320,23 Dec 2023,4198696000002090040,"CRC 7,030.00",CRC 0.00,2023-12-23 11:38:19,1.00,CRC 0.00,CRC,2023-12-23 11:38:19
4198696000002064647,321,23 Dec 2023,4198696000000917003,"CRC 3,700.00",CRC 0.00,2023-12-23 11:50:36,1.00,CRC 0.00,CRC,2023-12-23 11:50:36
4198696000002072001,304,22 Dec 2023,4198696000002605048,"CRC 4,100.00",CRC 0.00,2023-12-22 12:21:15,1.00,CRC 0.00,CRC,2025-02-07 09:26:33
4198696000002072027,305,22 Dec 2023,4198696000000917003,"CRC 3,610.00",CRC 0.00,2023-12-22 12:30:50,1.00,CRC 0.00,CRC,2023-12-22 12:30:50
4198696000002072053,306,22 Dec 2023,4198696000002044001,"CRC 4,000.00",CRC 0.00,2023-12-22 12:31:20,1.00,CRC 0.00,CRC,2023-12-22 12:31:20
4198696000002072173,307,22 Dec 2023,4198696000000917003,"CRC 20,000.00",CRC 0.00,2023-12-22 13:23:51,1.00,CRC 0.00,CRC,2023-12-22 13:23:51
4198696000002072199,308,22 Dec 2023,4198696000001686256,"CRC 20,100.00",CRC 0.00,2023-12-22 14:05:50,1.00,CRC 0.00,CRC,2023-12-22 14:05:50
4198696000002072227,309,22 Dec 2023,4198696000001739224,"CRC 111,800.00",CRC 0.00,2023-12-22 15:27:52,1.00,CRC 0.00,CRC,2023-12-22 15:27:52
4198696000002072253,310,22 Dec 2023,4198696000002044001,"CRC 24,000.00",CRC 0.00,2023-12-22 15:47:15,1.00,CRC 0.00,CRC,2023-12-22 15:47:15
4198696000002072279,311,22 Dec 2023,4198696000001358134,"CRC 32,700.00",CRC 0.00,2023-12-22 15:55:48,1.00,CRC 0.00,CRC,2023-12-22 15:55:48
4198696000002072344,312,22 Dec 2023,4198696000001743237,"CRC 30,800.00",CRC 0.00,2023-12-22 16:32:56,1.00,CRC 0.00,CRC,2023-12-22 16:32:56
4198696000002072370,313,22 Dec 2023,4198696000000917003,"CRC 86,000.00",CRC 0.00,2023-12-22 16:44:57,1.00,CRC 0.00,CRC,2023-12-22 16:44:57
4198696000002072439,314,22 Dec 2023,4198696000002605048,"CRC 4,300.00",CRC 0.00,2023-12-22 17:55:29,1.00,CRC 0.00,CRC,2025-02-07 09:26:33
